,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00308,0.006666,0.0,5e-06,0.000345,0.0029,0.065627
dr-ibt,500.0,0.008358,0.011173,0.0,0.001008,0.004378,0.011193,0.067098
dr-ibt (tau=0),500.0,0.01245,0.017444,0.0,0.001372,0.006113,0.015901,0.129986
dm,500.0,0.007037,0.00797,0.0,0.001052,0.004145,0.010224,0.049375
dr,500.0,0.007507,0.01096,0.0,0.000807,0.003785,0.009145,0.069189
mrdr,500.0,0.008668,0.01315,0.0,0.001016,0.0038,0.010954,0.105871
dr-os (oracle),500.0,0.001688,0.004256,0.0,1e-05,0.0001,0.001176,0.047984
dr-os,500.0,0.006957,0.008848,0.0,0.000671,0.003548,0.009649,0.05169
switch-dr (oracle),500.0,0.00157,0.00422,0.0,1.5e-05,0.000143,0.000946,0.03825
switch-dr,500.0,0.007502,0.013161,0.0,0.000798,0.00342,0.009999,0.199949
