,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001547,0.002015,0.0,5.2e-05,0.000747,0.002252,0.012156
dr-ibt,500.0,0.002571,0.003066,0.0,0.000365,0.001415,0.003626,0.015275
dr-ibt (tau=0),500.0,0.028499,0.017744,5e-06,0.015518,0.026034,0.038321,0.117539
dm,500.0,0.003857,0.002303,0.0,0.002037,0.003543,0.005362,0.013054
dr,500.0,0.002124,0.002728,0.0,0.00027,0.001227,0.002791,0.025289
mrdr,500.0,0.002187,0.002741,0.0,0.000286,0.001163,0.002933,0.019399
dr-os (oracle),500.0,0.000129,0.000439,0.0,6e-06,2.9e-05,9e-05,0.006086
dr-os,500.0,0.001952,0.002347,0.0,0.000279,0.001126,0.002752,0.019643
switch-dr (oracle),500.0,0.000119,0.000233,0.0,6e-06,4e-05,0.000115,0.002134
switch-dr,500.0,0.002298,0.002818,0.0,0.000317,0.001232,0.003186,0.017815
