,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000113,0.000404,0.0,1e-06,9e-06,4.9e-05,0.004233
dr-ibt,500.0,0.004638,0.016188,0.0,0.000465,0.002016,0.005543,0.321656
dr-ibt (tau=0),500.0,0.00242,0.002445,0.0,0.00059,0.001655,0.003565,0.013645
dm,500.0,0.003487,0.002906,1e-06,0.0012,0.002786,0.005024,0.016309
dr,500.0,0.00544,0.01953,0.0,0.00048,0.001987,0.005109,0.34071
mrdr,500.0,0.004959,0.019243,0.0,0.000447,0.001929,0.005249,0.370531
dr-os (oracle),500.0,0.000157,0.000486,0.0,6e-06,3.5e-05,0.000102,0.004757
dr-os,500.0,0.002936,0.00371,0.0,0.00035,0.001601,0.004162,0.023802
switch-dr (oracle),500.0,0.000183,0.000438,0.0,1e-05,5.7e-05,0.000173,0.00434
switch-dr,500.0,0.008093,0.046879,0.0,0.00054,0.00208,0.005615,0.863251
