,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001739,0.003029,0.0,1.2e-05,0.000368,0.002112,0.030592
dr-ibt,500.0,0.003471,0.004925,0.0,0.000348,0.001686,0.004514,0.043977
dr-ibt (tau=0),500.0,0.022671,0.018606,1.1e-05,0.007864,0.01787,0.03321,0.099103
dm,500.0,0.005794,0.003696,0.000129,0.003156,0.005075,0.008054,0.021894
dr,500.0,0.003058,0.004556,0.0,0.000328,0.001513,0.004065,0.052035
mrdr,500.0,0.003047,0.00387,0.0,0.000339,0.001519,0.004273,0.025534
dr-os (oracle),500.0,0.000379,0.001036,0.0,9e-06,4.8e-05,0.000198,0.00898
dr-os,500.0,0.002688,0.003407,0.0,0.000362,0.001444,0.00376,0.02738
switch-dr (oracle),500.0,0.000323,0.000768,0.0,1.3e-05,8.1e-05,0.000261,0.008055
switch-dr,500.0,0.003254,0.004636,0.0,0.000313,0.001479,0.004248,0.035055
