,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000372,0.000776,0.0,2.2e-05,8.7e-05,0.000296,0.00549
dr-ibt,500.0,0.001105,0.001601,0.0,0.000105,0.000468,0.001405,0.01147
dr-ibt (tau=0),500.0,0.162348,0.03851,0.029365,0.148885,0.173666,0.188248,0.212324
dm,500.0,0.057604,0.008387,0.03836,0.051522,0.0574,0.063169,0.084029
dr,500.0,0.001508,0.003267,0.0,0.000133,0.00063,0.001731,0.057555
mrdr,500.0,0.000999,0.002504,0.0,0.000105,0.000379,0.001099,0.046936
dr-os (oracle),500.0,0.001146,0.002036,0.0,3.3e-05,0.000232,0.001374,0.014624
dr-os,500.0,0.001406,0.002061,0.0,0.000161,0.000622,0.001755,0.014624
switch-dr (oracle),500.0,0.000976,0.001815,0.0,4.1e-05,0.000267,0.001058,0.013898
switch-dr,500.0,0.001508,0.003267,0.0,0.000133,0.00063,0.001731,0.057555
