,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001516,0.003947,0.0,3e-06,4.6e-05,0.000772,0.032003
dr-ibt,500.0,0.004064,0.005771,0.0,0.000493,0.001995,0.005298,0.048778
dr-ibt (tau=0),500.0,0.011339,0.011724,0.0,0.00288,0.008316,0.01612,0.069532
dm,500.0,0.042348,0.013868,0.010337,0.032506,0.041114,0.051604,0.098051
dr,500.0,0.005085,0.007052,0.0,0.00054,0.002497,0.006387,0.052085
mrdr,500.0,0.004184,0.005466,0.0,0.000543,0.002175,0.005902,0.036425
dr-os (oracle),500.0,0.002285,0.005193,0.0,4.1e-05,0.000274,0.001828,0.040661
dr-os,500.0,0.004708,0.006532,0.0,0.000478,0.002328,0.005936,0.042808
switch-dr (oracle),500.0,0.002146,0.004916,0.0,7e-05,0.000313,0.001706,0.040176
switch-dr,500.0,0.005085,0.007052,0.0,0.00054,0.002497,0.006387,0.052085
