,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001297,0.002041,0.0,3.3e-05,0.000398,0.001738,0.015066
dr-ibt,500.0,0.001861,0.002653,0.0,0.000219,0.000885,0.002329,0.027074
dr-ibt (tau=0),500.0,0.030807,0.018017,2.4e-05,0.01724,0.028302,0.041635,0.097254
dm,500.0,0.005535,0.0028,3.2e-05,0.003531,0.005179,0.007061,0.018198
dr,500.0,0.001551,0.002165,0.0,0.000156,0.00076,0.001993,0.016946
mrdr,500.0,0.001549,0.002177,0.0,0.000153,0.000795,0.002034,0.017601
dr-os (oracle),500.0,0.000176,0.000529,0.0,6e-06,3e-05,0.000107,0.006089
dr-os,500.0,0.001484,0.001916,0.0,0.000186,0.000752,0.002106,0.016271
switch-dr (oracle),500.0,0.00019,0.000359,0.0,1e-05,7.1e-05,0.000223,0.004696
switch-dr,500.0,0.001535,0.002039,0.0,0.000232,0.000798,0.002049,0.016748
