,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000852,0.001346,0.0,8.4e-05,0.000287,0.001029,0.010221
dr-ibt,500.0,0.001456,0.002493,0.0,0.000117,0.00058,0.001717,0.023227
dr-ibt (tau=0),500.0,0.038058,0.007868,0.015555,0.032962,0.037477,0.04366,0.06495
dm,500.0,0.051171,0.007681,0.02775,0.046224,0.050637,0.056613,0.074003
dr,500.0,0.003292,0.016151,0.0,0.000139,0.000625,0.001833,0.242525
mrdr,500.0,0.003089,0.016098,0.0,0.00011,0.00045,0.001409,0.232121
dr-os (oracle),500.0,0.000958,0.001508,0.0,3.7e-05,0.000239,0.001352,0.012078
dr-os,500.0,0.00115,0.00152,0.0,0.00014,0.000526,0.001661,0.012078
switch-dr (oracle),500.0,0.00081,0.001314,0.0,3.6e-05,0.000217,0.001116,0.010093
switch-dr,500.0,0.003292,0.016151,0.0,0.000139,0.000625,0.001833,0.242525
