,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000526,0.001567,0.0,1e-06,1.7e-05,0.000252,0.016178
dr-ibt,500.0,0.00794,0.04851,0.0,0.000479,0.002149,0.007425,1.0
dr-ibt (tau=0),500.0,0.00378,0.004276,0.0,0.000641,0.002337,0.005601,0.031056
dm,500.0,0.004916,0.004688,0.0,0.00133,0.003574,0.007053,0.025853
dr,500.0,0.011898,0.075186,0.0,0.00043,0.002145,0.006868,1.0
mrdr,500.0,0.013032,0.079396,0.0,0.000619,0.002468,0.007165,1.0
dr-os (oracle),500.0,0.000591,0.001812,0.0,1e-05,5.9e-05,0.000239,0.017282
dr-os,500.0,0.004762,0.006546,0.0,0.000514,0.002375,0.006501,0.050926
switch-dr (oracle),500.0,0.000649,0.002116,0.0,9e-06,6.6e-05,0.000294,0.025942
switch-dr,500.0,0.012489,0.081634,0.0,0.000468,0.002337,0.006254,1.0
