,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003809,0.008391,0.0,7e-06,0.000259,0.003954,0.072061
dr-ibt,500.0,0.009084,0.013884,0.0,0.000598,0.003915,0.012032,0.11175
dr-ibt (tau=0),500.0,0.014968,0.016615,0.0,0.002585,0.009313,0.021416,0.121115
dm,500.0,0.043202,0.021409,0.001004,0.026328,0.041103,0.057528,0.12205
dr,500.0,0.010659,0.015711,0.0,0.000954,0.004237,0.012992,0.118409
mrdr,500.0,0.009341,0.013088,0.0,0.001106,0.004226,0.012638,0.108646
dr-os (oracle),500.0,0.00431,0.009228,0.0,8.7e-05,0.000564,0.003611,0.078131
dr-os,500.0,0.009964,0.014323,0.0,0.000883,0.004057,0.012532,0.101551
switch-dr (oracle),500.0,0.00402,0.00869,0.0,0.000114,0.00061,0.00308,0.072797
switch-dr,500.0,0.010659,0.015711,0.0,0.000954,0.004237,0.012992,0.118409
