,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00335,0.00794,0.0,5e-06,0.000131,0.002772,0.080181
dr-ibt,500.0,0.014976,0.049544,0.0,0.001189,0.005439,0.016368,1.0
dr-ibt (tau=0),500.0,0.008113,0.011372,0.0,0.000757,0.003816,0.010998,0.09639
dm,500.0,0.010281,0.013279,0.0,0.001441,0.005202,0.015111,0.102048
dr,500.0,0.017733,0.055821,0.0,0.001199,0.005802,0.018731,1.0
mrdr,500.0,0.018983,0.055197,0.0,0.001517,0.005915,0.019966,1.0
dr-os (oracle),500.0,0.003838,0.007003,0.0,3.2e-05,0.000466,0.004293,0.048693
dr-os,500.0,0.012444,0.01749,0.0,0.001128,0.006106,0.015305,0.130424
switch-dr (oracle),500.0,0.002724,0.006284,0.0,3.5e-05,0.000341,0.002183,0.056525
switch-dr,500.0,0.017598,0.049398,0.0,0.001602,0.00716,0.02075,1.0
