,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003452,0.005621,0.0,2.2e-05,0.000815,0.004572,0.034407
dr-ibt,500.0,0.005669,0.007755,0.0,0.000742,0.002681,0.007586,0.047936
dr-ibt (tau=0),500.0,0.04697,0.04139,0.0,0.013249,0.036564,0.069326,0.175099
dm,500.0,0.004247,0.00473,0.0,0.000958,0.002933,0.005854,0.042362
dr,500.0,0.00577,0.007613,0.0,0.000667,0.003239,0.007725,0.048998
mrdr,500.0,0.006068,0.008114,0.0,0.000698,0.00286,0.008473,0.07413
dr-os (oracle),500.0,0.000604,0.001664,0.0,8e-06,5.7e-05,0.000243,0.014503
dr-os,500.0,0.005389,0.007306,0.0,0.000763,0.002778,0.007102,0.054078
switch-dr (oracle),500.0,0.000338,0.001048,0.0,7e-06,3.7e-05,0.000176,0.009994
switch-dr,500.0,0.006101,0.009156,0.0,0.000608,0.002679,0.008092,0.095107
