,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.006534,0.012508,0.0,3.3e-05,0.000785,0.0074,0.114975
dr-ibt,500.0,0.013739,0.021573,0.0,0.001155,0.005623,0.01728,0.207501
dr-ibt (tau=0),500.0,0.029831,0.024069,1.8e-05,0.011274,0.025089,0.041481,0.148052
dm,500.0,0.056607,0.024279,0.008436,0.037585,0.053929,0.072147,0.152456
dr,500.0,0.014602,0.064394,0.0,0.001061,0.004557,0.01428,1.0
mrdr,500.0,0.014399,0.064355,0.0,0.000901,0.004408,0.013735,1.0
dr-os (oracle),500.0,0.00702,0.013658,0.0,0.000117,0.000859,0.008067,0.122278
dr-os,500.0,0.010321,0.01503,0.0,0.0009,0.004454,0.013311,0.122278
switch-dr (oracle),500.0,0.00644,0.01283,0.0,0.000209,0.001144,0.006096,0.121613
switch-dr,500.0,0.014602,0.064394,0.0,0.001061,0.004557,0.01428,1.0
