,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000189,0.000488,0.0,4e-06,2.9e-05,0.000122,0.004738
dr-ibt,500.0,0.0015,0.002128,0.0,0.00018,0.000631,0.002023,0.016808
dr-ibt (tau=0),500.0,0.004565,0.002522,5e-06,0.00276,0.004193,0.006154,0.019242
dm,500.0,0.0056,0.002783,4e-06,0.00357,0.005302,0.007293,0.017292
dr,500.0,0.002601,0.015099,0.0,0.00012,0.000535,0.001578,0.294273
mrdr,500.0,0.003128,0.022677,0.0,0.000135,0.000586,0.001616,0.45226
dr-os (oracle),500.0,0.000218,0.000535,0.0,5e-06,3.3e-05,0.000123,0.004107
dr-os,500.0,0.001054,0.001477,0.0,0.000109,0.000494,0.001411,0.014629
switch-dr (oracle),500.0,0.000156,0.000453,0.0,6e-06,2.8e-05,0.000105,0.004459
switch-dr,500.0,0.002337,0.009985,0.0,0.000116,0.000593,0.001753,0.148028
