,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001424,0.004359,0.0,3e-06,5.3e-05,0.000674,0.067623
dr-ibt,500.0,0.009111,0.012881,0.0,0.00085,0.004551,0.012198,0.100644
dr-ibt (tau=0),500.0,0.006146,0.008096,0.0,0.000586,0.002848,0.00941,0.070826
dm,500.0,0.008339,0.009107,1e-06,0.001424,0.005549,0.011413,0.046252
dr,500.0,0.009934,0.015238,0.0,0.000979,0.004176,0.012196,0.111108
mrdr,500.0,0.011559,0.018266,0.0,0.001052,0.004464,0.014446,0.138969
dr-os (oracle),500.0,0.001565,0.0041,0.0,1.4e-05,9.1e-05,0.000723,0.033531
dr-os,500.0,0.007465,0.01085,0.0,0.000582,0.002876,0.009664,0.073023
switch-dr (oracle),500.0,0.001652,0.004293,0.0,1.6e-05,0.000154,0.000905,0.03887
switch-dr,500.0,0.011068,0.032242,0.0,0.000929,0.004053,0.012553,0.638555
