,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000499,0.001468,0.0,4e-06,3.3e-05,0.000247,0.018217
dr-ibt,500.0,0.001885,0.0027,0.0,0.000203,0.000752,0.002452,0.017254
dr-ibt (tau=0),500.0,0.010398,0.007862,8e-06,0.004908,0.008585,0.013883,0.055205
dm,500.0,0.042141,0.009987,0.017272,0.035245,0.041422,0.048624,0.071524
dr,500.0,0.002502,0.003405,0.0,0.000252,0.001126,0.003421,0.02618
mrdr,500.0,0.001807,0.002443,0.0,0.000185,0.000834,0.002524,0.022988
dr-os (oracle),500.0,0.000911,0.001811,0.0,2.8e-05,0.000145,0.00071,0.010955
dr-os,500.0,0.002246,0.003004,0.0,0.000226,0.000959,0.003105,0.023258
switch-dr (oracle),500.0,0.000813,0.001654,0.0,2.6e-05,0.000137,0.000602,0.010232
switch-dr,500.0,0.002502,0.003405,0.0,0.000252,0.001126,0.003421,0.02618
