,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000468,0.001089,0.0,5e-06,3.9e-05,0.000273,0.008229
dr-ibt,500.0,0.002395,0.005251,0.0,0.000253,0.001149,0.002744,0.096148
dr-ibt (tau=0),500.0,0.005117,0.003431,1.6e-05,0.002482,0.004634,0.007178,0.018057
dm,500.0,0.006412,0.004085,2.5e-05,0.003323,0.005515,0.008939,0.0214
dr,500.0,0.004599,0.027135,0.0,0.000158,0.000806,0.002444,0.354422
mrdr,500.0,0.005164,0.029973,0.0,0.000202,0.000823,0.002463,0.356623
dr-os (oracle),500.0,0.000558,0.001309,0.0,1e-05,5.5e-05,0.000405,0.011183
dr-os,500.0,0.001664,0.002231,0.0,0.000192,0.00077,0.002252,0.012822
switch-dr (oracle),500.0,0.000441,0.001062,0.0,1.2e-05,6.5e-05,0.000314,0.008887
switch-dr,500.0,0.004314,0.024534,0.0,0.000174,0.000893,0.00237,0.33231
