,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,3.3e-05,9e-05,0.0,1e-06,6e-06,2.8e-05,0.001102
dr-ibt,500.0,0.002789,0.003562,0.0,0.000381,0.001454,0.003641,0.021774
dr-ibt (tau=0),500.0,0.002093,0.001581,0.0,0.000793,0.001852,0.003045,0.009167
dm,500.0,0.002962,0.001932,4.1e-05,0.001647,0.002546,0.004027,0.013702
dr,500.0,0.004747,0.018101,0.0,0.000669,0.001975,0.004166,0.291925
mrdr,500.0,0.004839,0.019124,0.0,0.00067,0.002015,0.004106,0.279956
dr-os (oracle),500.0,6.8e-05,0.000186,0.0,5e-06,2.4e-05,6.9e-05,0.002032
dr-os,500.0,0.002253,0.002427,0.0,0.000369,0.001476,0.003421,0.015338
switch-dr (oracle),500.0,0.000127,0.000197,0.0,8e-06,5e-05,0.000178,0.001724
switch-dr,500.0,0.003781,0.010897,0.0,0.000523,0.001691,0.003717,0.14394
