,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001105,0.002804,0.0,4e-06,5.3e-05,0.000529,0.02413
dr-ibt,500.0,0.005062,0.007171,0.0,0.000509,0.002001,0.006831,0.04658
dr-ibt (tau=0),500.0,0.046225,0.041642,1e-06,0.011464,0.03466,0.072956,0.204851
dm,500.0,0.049249,0.015768,0.013399,0.038006,0.048083,0.058458,0.09137
dr,500.0,0.005255,0.006981,0.0,0.000636,0.002507,0.006891,0.043243
mrdr,500.0,0.004256,0.005517,0.0,0.000512,0.002214,0.006039,0.040207
dr-os (oracle),500.0,0.002459,0.005117,0.0,4.4e-05,0.000317,0.002154,0.043858
dr-os,500.0,0.004909,0.006565,0.0,0.000544,0.002181,0.006632,0.043858
switch-dr (oracle),500.0,0.002367,0.004779,0.0,8.3e-05,0.000494,0.002117,0.043243
switch-dr,500.0,0.005255,0.006981,0.0,0.000636,0.002507,0.006891,0.043243
