,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002875,0.006799,0.0,5e-06,0.000131,0.002263,0.058645
dr-ibt,500.0,0.015863,0.032763,0.0,0.001872,0.006853,0.019975,0.621649
dr-ibt (tau=0),500.0,0.008995,0.012199,0.0,0.000901,0.004077,0.011668,0.07969
dm,500.0,0.009127,0.012196,0.0,0.001023,0.004333,0.012701,0.077224
dr,500.0,0.018594,0.04658,0.0,0.001329,0.007465,0.021329,0.757879
mrdr,500.0,0.024037,0.056568,1e-06,0.002172,0.009573,0.029472,0.740881
dr-os (oracle),500.0,0.003973,0.008291,0.0,2.1e-05,0.000346,0.003876,0.062946
dr-os,500.0,0.016592,0.023184,1e-06,0.002181,0.007544,0.022632,0.187376
switch-dr (oracle),500.0,0.003142,0.007786,0.0,2.4e-05,0.000296,0.002182,0.079123
switch-dr,500.0,0.021153,0.061032,0.0,0.002161,0.008712,0.023715,1.0
