,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002591,0.002802,0.0,0.000321,0.001654,0.004076,0.014387
dr-ibt,500.0,0.003264,0.003786,0.0,0.000491,0.001857,0.004839,0.021071
dr-ibt (tau=0),500.0,0.041452,0.021431,0.000127,0.024828,0.03903,0.055689,0.146551
dm,500.0,0.003507,0.002309,1.2e-05,0.001833,0.003054,0.004681,0.015517
dr,500.0,0.003082,0.003222,0.0,0.000609,0.002157,0.004436,0.024267
mrdr,500.0,0.003032,0.003057,1e-06,0.00063,0.00224,0.004434,0.021146
dr-os (oracle),500.0,8.3e-05,0.000218,0.0,8e-06,3e-05,8.6e-05,0.002752
dr-os,500.0,0.002707,0.003108,0.0,0.000481,0.001593,0.003638,0.018859
switch-dr (oracle),500.0,9.2e-05,0.000201,0.0,6e-06,3.1e-05,0.0001,0.003107
switch-dr,500.0,0.003027,0.003332,0.0,0.000546,0.001857,0.004517,0.022493
