,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000209,0.000471,0.0,5e-06,3.2e-05,0.000152,0.005068
dr-ibt,500.0,0.001396,0.001918,0.0,0.000135,0.000673,0.001747,0.011529
dr-ibt (tau=0),500.0,0.004528,0.002559,1.1e-05,0.002554,0.004175,0.006146,0.015361
dm,500.0,0.005829,0.002905,0.000147,0.003598,0.00553,0.007628,0.015703
dr,500.0,0.001452,0.004203,0.0,9.8e-05,0.000461,0.001276,0.060213
mrdr,500.0,0.001489,0.005571,0.0,9.4e-05,0.000423,0.001267,0.090796
dr-os (oracle),500.0,0.000226,0.000559,0.0,5e-06,2.7e-05,0.000129,0.005762
dr-os,500.0,0.000806,0.001075,0.0,7.8e-05,0.000354,0.001104,0.006177
switch-dr (oracle),500.0,0.000238,0.000565,0.0,5e-06,3.7e-05,0.000194,0.006211
switch-dr,500.0,0.001354,0.003365,0.0,7.4e-05,0.000506,0.00142,0.044086
