,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003816,0.008045,0.0,1e-05,0.000245,0.003811,0.067463
dr-ibt,500.0,0.015071,0.020248,0.0,0.001903,0.007366,0.01987,0.1425
dr-ibt (tau=0),500.0,0.008914,0.011609,0.0,0.001034,0.004381,0.012527,0.091164
dm,500.0,0.011365,0.014615,0.0,0.001198,0.00588,0.015183,0.072263
dr,500.0,0.018323,0.024999,0.0,0.001717,0.00856,0.024772,0.174562
mrdr,500.0,0.022551,0.031175,0.0,0.001858,0.010848,0.031257,0.25513
dr-os (oracle),500.0,0.003754,0.00884,0.0,3.5e-05,0.000293,0.003339,0.09347
dr-os,500.0,0.018456,0.026532,0.0,0.001574,0.00775,0.022318,0.153115
switch-dr (oracle),500.0,0.002773,0.006411,0.0,2.7e-05,0.000322,0.00193,0.057602
switch-dr,500.0,0.018042,0.028371,0.0,0.001447,0.007424,0.024419,0.298266
