,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003606,0.006212,0.0,0.000135,0.000911,0.004389,0.048163
dr-ibt,500.0,0.005765,0.008431,0.0,0.000629,0.002382,0.00746,0.055875
dr-ibt (tau=0),500.0,0.045947,0.015475,0.009038,0.035022,0.044598,0.054373,0.106849
dm,500.0,0.05635,0.016408,0.014713,0.044318,0.054956,0.066803,0.121369
dr,500.0,0.016296,0.103398,0.0,0.000592,0.002274,0.006581,1.0
mrdr,500.0,0.015529,0.102509,0.0,0.000413,0.001863,0.005357,1.0
dr-os (oracle),500.0,0.003779,0.006511,0.0,7.2e-05,0.000887,0.004869,0.049041
dr-os,500.0,0.004943,0.006949,1e-06,0.000595,0.002305,0.006452,0.049041
switch-dr (oracle),500.0,0.003453,0.006211,0.0,0.000121,0.000753,0.004065,0.048152
switch-dr,500.0,0.016296,0.103398,0.0,0.000592,0.002274,0.006581,1.0
