,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001327,0.002139,0.0,7.6e-05,0.000347,0.00172,0.013412
dr-ibt,500.0,0.002796,0.005471,0.0,0.000257,0.001132,0.00338,0.06981
dr-ibt (tau=0),500.0,0.038398,0.010105,0.010023,0.031134,0.037995,0.045599,0.067897
dm,500.0,0.051157,0.010504,0.02237,0.043705,0.050982,0.058576,0.08216
dr,500.0,0.00579,0.035893,0.0,0.000288,0.001099,0.003306,0.642734
mrdr,500.0,0.005522,0.037463,0.0,0.000192,0.000818,0.002537,0.665675
dr-os (oracle),500.0,0.001515,0.002433,0.0,4.4e-05,0.000328,0.002017,0.013704
dr-os,500.0,0.002107,0.002651,0.0,0.000239,0.000987,0.003211,0.014673
switch-dr (oracle),500.0,0.001363,0.002187,0.0,4.9e-05,0.000385,0.001641,0.012211
switch-dr,500.0,0.00579,0.035893,0.0,0.000288,0.001099,0.003306,0.642734
