,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002031,0.003844,0.0,2.3e-05,0.000225,0.002407,0.024577
dr-ibt,500.0,0.004322,0.006036,0.0,0.00039,0.001847,0.00532,0.034314
dr-ibt (tau=0),500.0,0.02181,0.013809,0.000634,0.0122,0.018654,0.027855,0.083324
dm,500.0,0.049192,0.014554,0.010676,0.038575,0.048747,0.05834,0.108114
dr,500.0,0.009166,0.055073,0.0,0.000572,0.002021,0.005465,0.780155
mrdr,500.0,0.008187,0.054027,0.0,0.000374,0.001657,0.004587,0.683915
dr-os (oracle),500.0,0.002549,0.004638,0.0,6.6e-05,0.000407,0.002743,0.036774
dr-os,500.0,0.004123,0.005616,0.0,0.000503,0.002013,0.005186,0.045485
switch-dr (oracle),500.0,0.002476,0.004408,0.0,0.000122,0.000622,0.002529,0.036115
switch-dr,500.0,0.009166,0.055073,0.0,0.000572,0.002021,0.005465,0.780155
