,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00244,0.004701,0.0,9e-06,0.000235,0.003061,0.037842
dr-ibt,500.0,0.004707,0.006632,0.0,0.00053,0.002344,0.006048,0.048337
dr-ibt (tau=0),500.0,0.038943,0.035302,0.0,0.010706,0.030055,0.056195,0.180581
dm,500.0,0.006247,0.005567,0.0,0.002006,0.00494,0.008995,0.034723
dr,500.0,0.004195,0.00663,0.0,0.000399,0.001835,0.005217,0.061581
mrdr,500.0,0.004902,0.008757,0.0,0.000436,0.002166,0.006467,0.122123
dr-os (oracle),500.0,0.000912,0.002181,0.0,1.1e-05,6.4e-05,0.000443,0.015145
dr-os,500.0,0.003648,0.004797,0.0,0.000413,0.001809,0.005308,0.048902
switch-dr (oracle),500.0,0.000886,0.002002,0.0,1.8e-05,0.000137,0.00061,0.017434
switch-dr,500.0,0.004498,0.00798,0.0,0.000482,0.002094,0.005676,0.086489
