,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00169,0.003471,0.0,3e-06,0.000122,0.001688,0.032379
dr-ibt,500.0,0.012873,0.059091,0.0,0.001011,0.004282,0.0118,1.0
dr-ibt (tau=0),500.0,0.005535,0.006851,0.0,0.000704,0.002728,0.008253,0.047169
dm,500.0,0.005946,0.007314,0.0,0.000922,0.003364,0.008339,0.049984
dr,500.0,0.013417,0.065016,0.0,0.00077,0.003834,0.011409,1.0
mrdr,500.0,0.013481,0.06408,0.0,0.001084,0.004433,0.012178,1.0
dr-os (oracle),500.0,0.00129,0.002886,0.0,1.4e-05,0.000101,0.000966,0.020531
dr-os,500.0,0.007847,0.01137,0.0,0.000764,0.003556,0.010224,0.121467
switch-dr (oracle),500.0,0.00104,0.003116,0.0,1.1e-05,9.6e-05,0.000556,0.045791
switch-dr,500.0,0.013668,0.066403,0.0,0.000923,0.004049,0.011319,1.0
