,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002489,0.004481,0.0,1.9e-05,0.000285,0.002948,0.029112
dr-ibt,500.0,0.004904,0.006429,0.0,0.000592,0.002467,0.006852,0.039582
dr-ibt (tau=0),500.0,0.042871,0.036279,5e-06,0.013774,0.034477,0.064532,0.179111
dm,500.0,0.006853,0.005868,0.0,0.002295,0.005701,0.009848,0.035325
dr,500.0,0.004624,0.012426,0.0,0.000399,0.001712,0.005097,0.185486
mrdr,500.0,0.005101,0.014215,0.0,0.000471,0.001875,0.005088,0.200853
dr-os (oracle),500.0,0.000929,0.002498,0.0,9e-06,7.7e-05,0.000427,0.018756
dr-os,500.0,0.003967,0.005609,0.0,0.000499,0.001869,0.005036,0.04105
switch-dr (oracle),500.0,0.000655,0.001682,0.0,1.5e-05,8.4e-05,0.000411,0.01693
switch-dr,500.0,0.00638,0.016005,0.0,0.000451,0.002545,0.007099,0.184291
