,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001202,0.002297,0.0,4e-06,0.000135,0.001271,0.016095
dr-ibt,500.0,0.002671,0.003646,0.0,0.000238,0.001268,0.003619,0.027706
dr-ibt (tau=0),500.0,0.015903,0.015017,0.0,0.003927,0.011815,0.023076,0.074545
dm,500.0,0.005409,0.003955,2e-06,0.002324,0.004696,0.007639,0.023379
dr,500.0,0.002445,0.004078,0.0,0.000194,0.00097,0.002829,0.038332
mrdr,500.0,0.002499,0.003819,0.0,0.000302,0.001071,0.003272,0.037803
dr-os (oracle),500.0,0.000352,0.000951,0.0,8e-06,3.9e-05,0.000142,0.008659
dr-os,500.0,0.002119,0.002643,0.0,0.000239,0.0012,0.003152,0.019898
switch-dr (oracle),500.0,0.000298,0.000756,0.0,1.2e-05,6.2e-05,0.000209,0.006923
switch-dr,500.0,0.002644,0.003331,0.0,0.000353,0.001411,0.003703,0.018717
