,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00172,0.004453,0.0,3e-06,9.3e-05,0.001207,0.045964
dr-ibt,500.0,0.008605,0.013038,2e-06,0.001175,0.004053,0.010438,0.155984
dr-ibt (tau=0),500.0,0.005762,0.007864,0.0,0.000677,0.002907,0.007633,0.06342
dm,500.0,0.008315,0.008471,0.0,0.00198,0.005896,0.011979,0.048292
dr,500.0,0.00853,0.032312,0.0,0.00081,0.002901,0.010191,0.666653
mrdr,500.0,0.011698,0.057493,0.0,0.000798,0.003867,0.011279,1.0
dr-os (oracle),500.0,0.001931,0.004237,0.0,2e-05,0.000153,0.001576,0.033655
dr-os,500.0,0.006523,0.008598,0.0,0.000726,0.002943,0.008899,0.054816
switch-dr (oracle),500.0,0.00147,0.003534,0.0,2.6e-05,0.000154,0.000993,0.034056
switch-dr,500.0,0.01175,0.064648,0.0,0.000655,0.003347,0.009096,1.0
