,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000638,0.001826,0.0,2e-06,1.7e-05,0.000352,0.020853
dr-ibt,500.0,0.005308,0.011141,0.0,0.000631,0.002511,0.006452,0.208039
dr-ibt (tau=0),500.0,0.003911,0.004659,0.0,0.000678,0.002295,0.005474,0.03371
dm,500.0,0.004844,0.004762,0.0,0.001009,0.003465,0.00726,0.024453
dr,500.0,0.007322,0.053197,0.0,0.000435,0.002151,0.005496,1.0
mrdr,500.0,0.00798,0.058465,0.0,0.000452,0.002039,0.006332,1.0
dr-os (oracle),500.0,0.000592,0.00163,0.0,9e-06,5.5e-05,0.000252,0.017626
dr-os,500.0,0.003956,0.005582,0.0,0.00045,0.001867,0.005187,0.037835
switch-dr (oracle),500.0,0.000535,0.001441,0.0,1.4e-05,7.8e-05,0.000349,0.013485
switch-dr,500.0,0.008345,0.06319,0.0,0.000435,0.001923,0.005997,1.0
