,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000631,0.001991,0.0,2e-06,2.5e-05,0.000242,0.022655
dr-ibt,500.0,0.004895,0.007093,0.0,0.00045,0.002273,0.006555,0.050886
dr-ibt (tau=0),500.0,0.004017,0.004523,0.0,0.000742,0.002426,0.005768,0.030817
dm,500.0,0.004806,0.00473,0.0,0.001066,0.003269,0.007205,0.03549
dr,500.0,0.003902,0.006223,0.0,0.000391,0.001638,0.005003,0.066313
mrdr,500.0,0.00452,0.006988,0.0,0.000472,0.001977,0.005734,0.075728
dr-os (oracle),500.0,0.000692,0.00171,0.0,9e-06,5.5e-05,0.000292,0.01176
dr-os,500.0,0.003602,0.004928,0.0,0.000287,0.00161,0.004819,0.029076
switch-dr (oracle),500.0,0.000491,0.001181,0.0,9e-06,7.8e-05,0.000335,0.012617
switch-dr,500.0,0.004029,0.006049,0.0,0.000349,0.001507,0.004801,0.051524
