,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002067,0.004412,0.0,3e-06,0.000121,0.001808,0.032684
dr-ibt,500.0,0.008057,0.011307,0.0,0.000952,0.004075,0.010279,0.085973
dr-ibt (tau=0),500.0,0.005782,0.00818,0.0,0.000456,0.002394,0.007576,0.056333
dm,500.0,0.00609,0.007112,0.0,0.000961,0.003498,0.008573,0.04334
dr,500.0,0.008324,0.011614,0.0,0.000894,0.004056,0.011303,0.109376
mrdr,500.0,0.009841,0.014415,0.0,0.001023,0.004672,0.012813,0.11947
dr-os (oracle),500.0,0.001483,0.003504,0.0,1.6e-05,0.00012,0.001018,0.033363
dr-os,500.0,0.008298,0.012279,0.0,0.000787,0.003909,0.0104,0.098964
switch-dr (oracle),500.0,0.0012,0.002862,0.0,1.3e-05,0.000136,0.000763,0.028768
switch-dr,500.0,0.007787,0.0125,0.0,0.000682,0.00382,0.009731,0.171467
