,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.008325,0.015564,0.0,6e-05,0.000866,0.009491,0.091421
dr-ibt,500.0,0.022364,0.030531,0.0,0.002283,0.010217,0.030379,0.196861
dr-ibt (tau=0),500.0,0.033713,0.028153,0.0,0.010478,0.02797,0.049694,0.152213
dm,500.0,0.051825,0.030249,0.000139,0.029308,0.048323,0.070924,0.159948
dr,500.0,0.023531,0.05157,1e-06,0.002443,0.011144,0.02944,1.0
mrdr,500.0,0.025775,0.054249,0.0,0.002359,0.011533,0.031704,1.0
dr-os (oracle),500.0,0.009195,0.016937,0.0,0.000167,0.001066,0.010683,0.111262
dr-os,500.0,0.02042,0.025319,1e-06,0.0023,0.010829,0.028481,0.151864
switch-dr (oracle),500.0,0.008767,0.015676,0.0,0.000319,0.001836,0.009825,0.10691
switch-dr,500.0,0.023531,0.05157,1e-06,0.002443,0.011144,0.02944,1.0
