,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007318,0.014268,0.0,3.7e-05,0.001041,0.007836,0.102699
dr-ibt,500.0,0.01567,0.020911,0.0,0.001355,0.007398,0.021254,0.126969
dr-ibt (tau=0),500.0,0.031138,0.037264,0.0,0.003995,0.015682,0.046974,0.190552
dm,500.0,0.011539,0.013164,0.0,0.001508,0.00686,0.016666,0.087147
dr,500.0,0.016957,0.024849,0.0,0.001493,0.006454,0.02216,0.166266
mrdr,500.0,0.019965,0.027749,0.0,0.002162,0.008759,0.024912,0.198403
dr-os (oracle),500.0,0.004348,0.009669,0.0,3.4e-05,0.000295,0.00371,0.07797
dr-os,500.0,0.016472,0.024387,0.0,0.001585,0.006754,0.021666,0.202362
switch-dr (oracle),500.0,0.003242,0.007658,0.0,2.5e-05,0.000312,0.002111,0.05271
switch-dr,500.0,0.0186,0.025266,0.0,0.001569,0.009364,0.023776,0.15982
