,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001551,0.00269,0.0,8e-06,0.000401,0.001927,0.022595
dr-ibt,500.0,0.002565,0.00331,0.0,0.000375,0.001407,0.003486,0.022662
dr-ibt (tau=0),500.0,0.020896,0.016476,0.0,0.00769,0.017635,0.029919,0.105345
dm,500.0,0.004579,0.003371,0.0,0.001858,0.003839,0.006767,0.016635
dr,500.0,0.002334,0.003281,0.0,0.000252,0.001039,0.003551,0.030392
mrdr,500.0,0.002279,0.003088,0.0,0.000283,0.001122,0.003121,0.026102
dr-os (oracle),500.0,0.000231,0.000681,0.0,6e-06,3.2e-05,0.000102,0.007126
dr-os,500.0,0.002252,0.003258,0.0,0.000247,0.00096,0.003005,0.024646
switch-dr (oracle),500.0,0.000272,0.000711,0.0,1.3e-05,7.2e-05,0.00022,0.008055
switch-dr,500.0,0.002386,0.003093,0.0,0.000259,0.00108,0.003396,0.020184
