,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005629,0.010249,0.0,1.6e-05,0.000668,0.007186,0.081605
dr-ibt,500.0,0.013141,0.016857,0.0,0.001341,0.006454,0.018899,0.08586
dr-ibt (tau=0),500.0,0.021978,0.028175,0.0,0.002385,0.010105,0.032426,0.160751
dm,500.0,0.010032,0.012201,0.0,0.001213,0.005281,0.014635,0.065489
dr,500.0,0.012794,0.019512,0.0,0.00132,0.005619,0.015149,0.120221
mrdr,500.0,0.016382,0.023336,0.0,0.001532,0.008127,0.022463,0.235154
dr-os (oracle),500.0,0.003711,0.007754,0.0,2.3e-05,0.000266,0.003623,0.051528
dr-os,500.0,0.013478,0.019848,0.0,0.001426,0.006579,0.016405,0.186354
switch-dr (oracle),500.0,0.002653,0.006364,0.0,2e-05,0.000234,0.002088,0.058507
switch-dr,500.0,0.013389,0.021425,0.0,0.001375,0.006066,0.017458,0.23613
