,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000928,0.001903,0.0,1.7e-05,0.000118,0.000863,0.015739
dr-ibt,500.0,0.002424,0.003593,0.0,0.000255,0.001157,0.003123,0.032983
dr-ibt (tau=0),500.0,0.108612,0.040938,0.006706,0.078525,0.105843,0.13637,0.213407
dm,500.0,0.049596,0.011472,0.022234,0.040963,0.048569,0.056384,0.091489
dr,500.0,0.002635,0.003669,0.0,0.000257,0.001193,0.003499,0.027033
mrdr,500.0,0.002022,0.00279,0.0,0.000215,0.000917,0.002585,0.01659
dr-os (oracle),500.0,0.001192,0.002793,0.0,3.1e-05,0.000181,0.00088,0.027471
dr-os,500.0,0.002404,0.003422,0.0,0.000296,0.001059,0.003011,0.027471
switch-dr (oracle),500.0,0.001095,0.002569,0.0,3.9e-05,0.000207,0.00086,0.025364
switch-dr,500.0,0.002635,0.003669,0.0,0.000257,0.001193,0.003499,0.027033
