,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000267,0.000664,0.0,1e-06,1.7e-05,0.000117,0.004754
dr-ibt,500.0,0.002333,0.003169,0.0,0.000247,0.001159,0.003054,0.022886
dr-ibt (tau=0),500.0,0.003684,0.003067,0.0,0.001341,0.002817,0.005363,0.016613
dm,500.0,0.004546,0.003214,0.0,0.002065,0.004009,0.006333,0.015469
dr,500.0,0.006049,0.033702,0.0,0.000185,0.000921,0.002766,0.37264
mrdr,500.0,0.006174,0.03494,0.0,0.00022,0.000901,0.00271,0.426493
dr-os (oracle),500.0,0.000278,0.000903,0.0,4e-06,2.7e-05,9.8e-05,0.009473
dr-os,500.0,0.001871,0.002351,0.0,0.000198,0.000913,0.002677,0.013869
switch-dr (oracle),500.0,0.000305,0.000846,0.0,1e-05,6.2e-05,0.000244,0.01084
switch-dr,500.0,0.003919,0.019969,0.0,0.000185,0.000854,0.002852,0.382582
