,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001785,0.003531,0.0,2e-06,0.000149,0.00186,0.032048
dr-ibt,500.0,0.00414,0.0058,0.0,0.000432,0.001962,0.005704,0.063785
dr-ibt (tau=0),500.0,0.010286,0.013079,0.0,0.001116,0.004867,0.014769,0.086884
dm,500.0,0.006223,0.005791,0.0,0.001783,0.004529,0.008952,0.034312
dr,500.0,0.004658,0.00923,1e-06,0.000412,0.001873,0.004959,0.13882
mrdr,500.0,0.005365,0.012173,0.0,0.000464,0.001882,0.005914,0.198231
dr-os (oracle),500.0,0.000962,0.002278,0.0,1.5e-05,6.7e-05,0.000646,0.017279
dr-os,500.0,0.003638,0.00476,0.0,0.000475,0.001865,0.004931,0.039386
switch-dr (oracle),500.0,0.000733,0.002121,0.0,1.6e-05,0.000102,0.000371,0.021594
switch-dr,500.0,0.004612,0.008075,0.0,0.000447,0.00188,0.005534,0.102036
