,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000412,0.001091,0.0,4e-06,3.3e-05,0.000226,0.008475
dr-ibt,500.0,0.002572,0.003386,0.0,0.000284,0.001298,0.003341,0.025284
dr-ibt (tau=0),500.0,0.005054,0.003682,3e-06,0.002255,0.004385,0.006864,0.020744
dm,500.0,0.006766,0.00384,4e-05,0.003903,0.006218,0.009318,0.019453
dr,500.0,0.002776,0.010014,0.0,0.000227,0.001014,0.002677,0.15547
mrdr,500.0,0.002809,0.010007,0.0,0.000293,0.001006,0.002747,0.18792
dr-os (oracle),500.0,0.000419,0.001141,0.0,7e-06,4.1e-05,0.000179,0.010143
dr-os,500.0,0.001676,0.002304,0.0,0.000175,0.000773,0.002407,0.020577
switch-dr (oracle),500.0,0.000302,0.000631,0.0,1e-05,7.5e-05,0.000277,0.00472
switch-dr,500.0,0.00287,0.009538,0.0,0.000259,0.001015,0.00275,0.138213
