,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000311,0.000819,0.0,1e-06,1.9e-05,0.000179,0.007671
dr-ibt,500.0,0.002398,0.003397,0.0,0.000209,0.000998,0.003245,0.025073
dr-ibt (tau=0),500.0,0.003186,0.004454,0.0,0.000186,0.001122,0.004805,0.030263
dm,500.0,0.004796,0.003155,1.9e-05,0.002547,0.004371,0.006486,0.016494
dr,500.0,0.00392,0.014898,0.0,0.000248,0.001089,0.003201,0.187269
mrdr,500.0,0.003683,0.015457,0.0,0.000229,0.000931,0.003001,0.22037
dr-os (oracle),500.0,0.0003,0.000883,0.0,5e-06,3.4e-05,0.000122,0.008161
dr-os,500.0,0.00201,0.002838,0.0,0.000207,0.000817,0.002691,0.023224
switch-dr (oracle),500.0,0.000245,0.000545,0.0,1e-05,6e-05,0.000244,0.006221
switch-dr,500.0,0.004211,0.019294,0.0,0.000247,0.000989,0.003068,0.281005
