,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00422,0.008456,0.0,1.2e-05,0.00042,0.004513,0.070482
dr-ibt,500.0,0.014898,0.017942,0.0,0.00156,0.007859,0.023173,0.109702
dr-ibt (tau=0),500.0,0.011802,0.014102,0.0,0.001525,0.006353,0.017655,0.084638
dm,500.0,0.011792,0.013872,0.0,0.001652,0.006615,0.017011,0.077556
dr,500.0,0.017241,0.027109,0.0,0.001556,0.006687,0.021697,0.27725
mrdr,500.0,0.020427,0.032818,3e-06,0.001684,0.00802,0.025017,0.257811
dr-os (oracle),500.0,0.004952,0.010508,0.0,2.5e-05,0.000351,0.004718,0.073573
dr-os,500.0,0.017467,0.024122,0.0,0.001636,0.007935,0.024866,0.208997
switch-dr (oracle),500.0,0.0032,0.006448,0.0,5.5e-05,0.000447,0.003284,0.054931
switch-dr,500.0,0.01687,0.024699,0.0,0.001694,0.006749,0.021874,0.210458
