,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.0029,0.005679,0.0,2e-05,0.000431,0.003127,0.042578
dr-ibt,500.0,0.004898,0.006719,0.0,0.000588,0.002482,0.006657,0.050417
dr-ibt (tau=0),500.0,0.039189,0.035945,0.0,0.010259,0.028509,0.062055,0.176844
dm,500.0,0.004978,0.004744,2e-06,0.001477,0.003808,0.006954,0.026064
dr,500.0,0.00485,0.006687,0.0,0.000621,0.00234,0.006546,0.050524
mrdr,500.0,0.005103,0.006731,0.0,0.000627,0.002357,0.006922,0.050568
dr-os (oracle),500.0,0.000618,0.001829,0.0,8e-06,4.5e-05,0.000216,0.023374
dr-os,500.0,0.004594,0.00618,0.0,0.000522,0.002194,0.006358,0.062711
switch-dr (oracle),500.0,0.000443,0.001369,0.0,6e-06,4.7e-05,0.000247,0.015466
switch-dr,500.0,0.0053,0.007225,0.0,0.000474,0.002437,0.007384,0.046272
