,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001395,0.002104,0.0,2.8e-05,0.000478,0.001854,0.011352
dr-ibt,500.0,0.002095,0.002649,0.0,0.000244,0.001034,0.002698,0.015424
dr-ibt (tau=0),500.0,0.027249,0.017525,2.7e-05,0.013563,0.023788,0.037737,0.088396
dm,500.0,0.004244,0.002174,3.8e-05,0.002651,0.004012,0.005647,0.01073
dr,500.0,0.002255,0.002733,0.0,0.000309,0.001207,0.003188,0.018212
mrdr,500.0,0.002181,0.002528,0.0,0.000349,0.001271,0.003181,0.015617
dr-os (oracle),500.0,8.8e-05,0.000232,0.0,5e-06,3.7e-05,8.8e-05,0.003593
dr-os,500.0,0.00205,0.00239,0.0,0.000258,0.001128,0.003031,0.012869
switch-dr (oracle),500.0,8e-05,0.000174,0.0,5e-06,2.9e-05,9.4e-05,0.002164
switch-dr,500.0,0.002314,0.002863,0.0,0.000244,0.001327,0.003293,0.025054
