,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005111,0.009031,0.0,2.6e-05,0.001065,0.006192,0.059558
dr-ibt,500.0,0.00913,0.011932,0.0,0.001072,0.004944,0.011793,0.075603
dr-ibt (tau=0),500.0,0.031361,0.035468,0.0,0.00503,0.019112,0.04814,0.177003
dm,500.0,0.005354,0.006875,0.0,0.000644,0.00256,0.007314,0.04114
dr,500.0,0.009656,0.015457,1e-06,0.000849,0.003761,0.012691,0.158441
mrdr,500.0,0.011379,0.022098,0.0,0.001086,0.004274,0.014738,0.361686
dr-os (oracle),500.0,0.0013,0.003007,0.0,1e-05,0.000102,0.001043,0.025849
dr-os,500.0,0.008502,0.013193,0.0,0.000827,0.003844,0.010908,0.129772
switch-dr (oracle),500.0,0.001067,0.002739,0.0,1.2e-05,8.3e-05,0.000664,0.026811
switch-dr,500.0,0.008496,0.012135,1e-06,0.000939,0.004264,0.010876,0.104051
