,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00017,0.000469,0.0,4e-06,2.2e-05,9.6e-05,0.003977
dr-ibt,500.0,0.001587,0.002077,0.0,0.00025,0.00081,0.002069,0.01514
dr-ibt (tau=0),500.0,0.004623,0.002606,3e-05,0.002732,0.00424,0.005977,0.014008
dm,500.0,0.006547,0.002823,0.000258,0.00446,0.006275,0.008174,0.016413
dr,500.0,0.001492,0.003003,0.0,0.000165,0.00069,0.001681,0.041832
mrdr,500.0,0.001423,0.003366,0.0,0.000163,0.000655,0.001673,0.05554
dr-os (oracle),500.0,0.000207,0.000571,0.0,5e-06,2.6e-05,0.000108,0.004944
dr-os,500.0,0.001045,0.001408,0.0,9.6e-05,0.000505,0.001513,0.013317
switch-dr (oracle),500.0,0.000184,0.000435,0.0,5e-06,3.1e-05,0.000141,0.003453
switch-dr,500.0,0.001669,0.003806,0.0,0.000144,0.0006,0.00174,0.043472
