,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007735,0.014262,0.0,3.6e-05,0.001014,0.009074,0.095606
dr-ibt,500.0,0.016496,0.021998,0.0,0.001894,0.007929,0.021698,0.140185
dr-ibt (tau=0),500.0,0.028364,0.034882,0.0,0.003677,0.013756,0.042359,0.209124
dm,500.0,0.011071,0.01313,0.0,0.001514,0.005938,0.015043,0.064794
dr,500.0,0.019444,0.036376,0.0,0.002336,0.00917,0.024692,0.432552
mrdr,500.0,0.021507,0.030864,0.0,0.002429,0.009295,0.029244,0.315209
dr-os (oracle),500.0,0.004374,0.009296,0.0,3.4e-05,0.000303,0.003706,0.068899
dr-os,500.0,0.016483,0.022417,0.0,0.00189,0.007323,0.023093,0.164683
switch-dr (oracle),500.0,0.002979,0.007182,0.0,2.3e-05,0.000232,0.001912,0.046746
switch-dr,500.0,0.021939,0.061885,0.0,0.001143,0.00679,0.024149,0.998474
