,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00015,0.000469,0.0,1e-06,7e-06,4.9e-05,0.003839
dr-ibt,500.0,0.003756,0.004842,0.0,0.000472,0.001999,0.005134,0.035376
dr-ibt (tau=0),500.0,0.002268,0.002415,0.0,0.000412,0.001587,0.003113,0.013891
dm,500.0,0.00317,0.002748,0.0,0.001122,0.002538,0.004597,0.01489
dr,500.0,0.005188,0.017085,0.0,0.000419,0.001905,0.004786,0.234776
mrdr,500.0,0.004998,0.016451,0.0,0.000442,0.00179,0.004891,0.220849
dr-os (oracle),500.0,0.000148,0.00063,0.0,4e-06,2.2e-05,8.1e-05,0.01164
dr-os,500.0,0.002996,0.004106,0.0,0.000408,0.001518,0.004049,0.035282
switch-dr (oracle),500.0,0.000162,0.000507,0.0,5e-06,3.1e-05,0.000131,0.005362
switch-dr,500.0,0.006388,0.025125,0.0,0.00038,0.001593,0.005498,0.305203
