,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002427,0.003332,0.0,5.8e-05,0.001067,0.00369,0.023184
dr-ibt,500.0,0.003158,0.004039,0.0,0.000362,0.001554,0.004436,0.028208
dr-ibt (tau=0),500.0,0.065254,0.041698,2.9e-05,0.03303,0.059808,0.089457,0.204813
dm,500.0,0.004226,0.002951,0.0,0.001974,0.003667,0.005727,0.016855
dr,500.0,0.003124,0.004014,0.0,0.000419,0.001527,0.004109,0.023161
mrdr,500.0,0.003189,0.003826,0.0,0.000454,0.00175,0.004397,0.02294
dr-os (oracle),500.0,0.000252,0.000695,0.0,7e-06,4.2e-05,0.000139,0.006277
dr-os,500.0,0.002979,0.003796,0.0,0.000305,0.001464,0.004293,0.025138
switch-dr (oracle),500.0,0.000229,0.000695,0.0,6e-06,3.5e-05,0.000125,0.007598
switch-dr,500.0,0.00307,0.004027,1e-06,0.000339,0.001511,0.00416,0.02348
