,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004017,0.008449,0.0,9e-06,0.00037,0.003742,0.072653
dr-ibt,500.0,0.010043,0.046349,0.0,0.000754,0.003452,0.010386,1.0
dr-ibt (tau=0),500.0,0.035634,0.040087,0.0,0.004785,0.021657,0.053135,0.227844
dm,500.0,0.006648,0.007432,0.0,0.001217,0.003975,0.009394,0.056192
dr,500.0,0.009736,0.045601,0.0,0.00097,0.003658,0.010509,1.0
mrdr,500.0,0.010436,0.045723,0.0,0.000676,0.003927,0.012164,1.0
dr-os (oracle),500.0,0.001941,0.004831,0.0,1.7e-05,0.000165,0.00125,0.044629
dr-os,500.0,0.00712,0.009343,0.0,0.000823,0.003492,0.009858,0.067416
switch-dr (oracle),500.0,0.001128,0.003192,0.0,1.3e-05,0.000133,0.000748,0.035307
switch-dr,500.0,0.009585,0.045541,0.0,0.000769,0.003254,0.011154,1.0
