,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001663,0.004013,0.0,7e-06,0.000108,0.000994,0.031997
dr-ibt,500.0,0.008071,0.01079,0.0,0.000912,0.003462,0.010529,0.064932
dr-ibt (tau=0),500.0,0.007591,0.008041,1e-06,0.001458,0.004669,0.011351,0.047773
dm,500.0,0.008147,0.00815,1e-06,0.001812,0.005971,0.011784,0.052749
dr,500.0,0.010574,0.045926,0.0,0.000717,0.004273,0.011499,1.0
mrdr,500.0,0.012201,0.048444,0.0,0.000789,0.004714,0.012284,1.0
dr-os (oracle),500.0,0.002335,0.005344,0.0,1.5e-05,0.00012,0.001647,0.04883
dr-os,500.0,0.008019,0.0118,0.0,0.000578,0.003412,0.010695,0.092916
switch-dr (oracle),500.0,0.001496,0.003073,0.0,2.4e-05,0.000191,0.001081,0.020586
switch-dr,500.0,0.011588,0.063862,0.0,0.000731,0.003478,0.009655,1.0
