,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007149,0.013112,0.0,3.3e-05,0.001316,0.008276,0.128711
dr-ibt,500.0,0.014963,0.020568,0.0,0.001744,0.006947,0.019226,0.137974
dr-ibt (tau=0),500.0,0.031802,0.037576,0.0,0.003945,0.016874,0.047826,0.196953
dm,500.0,0.00941,0.011206,0.0,0.001265,0.005488,0.013377,0.070227
dr,500.0,0.018403,0.029461,0.0,0.002059,0.008122,0.021465,0.315574
mrdr,500.0,0.022404,0.032176,0.0,0.002937,0.011253,0.029388,0.221683
dr-os (oracle),500.0,0.003076,0.005792,0.0,2.9e-05,0.000253,0.003054,0.038683
dr-os,500.0,0.020537,0.034996,1e-06,0.002134,0.008337,0.024949,0.288632
switch-dr (oracle),500.0,0.002472,0.006641,0.0,2.4e-05,0.000241,0.001548,0.081881
switch-dr,500.0,0.019608,0.031391,0.0,0.0018,0.007614,0.023408,0.325892
