,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002304,0.003243,0.0,3.7e-05,0.000944,0.003407,0.022159
dr-ibt,500.0,0.003825,0.004765,0.0,0.000429,0.001996,0.005862,0.030993
dr-ibt (tau=0),500.0,0.023258,0.019125,3e-06,0.008401,0.019515,0.033997,0.112449
dm,500.0,0.003706,0.002855,0.0,0.00136,0.003176,0.005301,0.015306
dr,500.0,0.003854,0.005091,0.0,0.000459,0.001847,0.004997,0.033471
mrdr,500.0,0.003807,0.004903,1e-06,0.000451,0.001787,0.005236,0.033612
dr-os (oracle),500.0,0.000133,0.000467,0.0,6e-06,2.8e-05,0.000103,0.005969
dr-os,500.0,0.003725,0.005066,0.0,0.000399,0.001962,0.004952,0.045573
switch-dr (oracle),500.0,0.000164,0.000448,0.0,8e-06,4e-05,0.00015,0.005562
switch-dr,500.0,0.003848,0.004501,0.0,0.000445,0.002342,0.00593,0.040984
