,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003952,0.007386,0.0,2e-05,0.00047,0.004328,0.051646
dr-ibt,500.0,0.008005,0.011096,0.0,0.000844,0.003435,0.010265,0.085202
dr-ibt (tau=0),500.0,0.03639,0.039042,0.0,0.005366,0.023056,0.055049,0.21301
dm,500.0,0.006594,0.007146,0.0,0.001051,0.004699,0.009566,0.061765
dr,500.0,0.009782,0.014179,0.0,0.000982,0.004118,0.011916,0.088507
mrdr,500.0,0.011391,0.016805,0.0,0.0012,0.00494,0.013445,0.144862
dr-os (oracle),500.0,0.001499,0.003253,0.0,1.4e-05,0.000105,0.00109,0.021938
dr-os,500.0,0.009505,0.015018,0.0,0.000833,0.003477,0.011762,0.119958
switch-dr (oracle),500.0,0.001171,0.002872,0.0,1.3e-05,0.000109,0.000649,0.027769
switch-dr,500.0,0.009768,0.013131,0.0,0.000985,0.004384,0.013417,0.069263
