,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000781,0.001858,0.0,1e-06,5.9e-05,0.000639,0.013472
dr-ibt,500.0,0.004537,0.006907,0.0,0.000382,0.001914,0.005863,0.077999
dr-ibt (tau=0),500.0,0.004114,0.005601,0.0,0.000396,0.001866,0.005334,0.033197
dm,500.0,0.007236,0.00551,0.0,0.002903,0.00601,0.010384,0.03045
dr,500.0,0.003783,0.0066,0.0,0.00035,0.001548,0.005027,0.095048
mrdr,500.0,0.004857,0.02132,0.0,0.000404,0.001778,0.00538,0.456197
dr-os (oracle),500.0,0.001036,0.002743,0.0,1.1e-05,8e-05,0.00055,0.032158
dr-os,500.0,0.003758,0.005179,0.0,0.000351,0.001805,0.005094,0.032946
switch-dr (oracle),500.0,0.000881,0.002405,0.0,1.8e-05,0.000101,0.000572,0.025984
switch-dr,500.0,0.003547,0.005454,0.0,0.000344,0.001489,0.004352,0.043754
