,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000264,0.000698,0.0,3e-06,2.4e-05,0.000121,0.006134
dr-ibt,500.0,0.00253,0.005324,0.0,0.000238,0.000989,0.00292,0.087242
dr-ibt (tau=0),500.0,0.003905,0.00308,0.0,0.001549,0.003142,0.005522,0.016035
dm,500.0,0.005072,0.003388,0.0,0.002497,0.004422,0.007107,0.022305
dr,500.0,0.003877,0.018222,0.0,0.000258,0.001127,0.003006,0.297654
mrdr,500.0,0.005198,0.030834,0.0,0.000265,0.001108,0.002918,0.434399
dr-os (oracle),500.0,0.000268,0.000645,0.0,9e-06,4.3e-05,0.000157,0.005385
dr-os,500.0,0.001734,0.002321,0.0,0.000205,0.000849,0.002347,0.019832
switch-dr (oracle),500.0,0.000317,0.000692,0.0,7e-06,7.5e-05,0.000336,0.007944
switch-dr,500.0,0.003967,0.022663,0.0,0.000162,0.000874,0.002428,0.377417
