,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002715,0.005276,0.0,1.8e-05,0.000353,0.002893,0.044884
dr-ibt,500.0,0.004543,0.006266,0.0,0.000511,0.002146,0.006234,0.051915
dr-ibt (tau=0),500.0,0.043927,0.038653,0.0,0.01122,0.034928,0.067473,0.178177
dm,500.0,0.005426,0.004722,0.0,0.001451,0.004419,0.00811,0.024749
dr,500.0,0.004514,0.006922,0.0,0.000438,0.001944,0.00607,0.089643
mrdr,500.0,0.004576,0.007207,0.0,0.000489,0.002179,0.005717,0.099642
dr-os (oracle),500.0,0.000662,0.001948,0.0,1e-05,5.7e-05,0.000223,0.022823
dr-os,500.0,0.003659,0.005081,0.0,0.00035,0.001695,0.005102,0.04079
switch-dr (oracle),500.0,0.000525,0.001198,0.0,1.3e-05,8.8e-05,0.000431,0.01447
switch-dr,500.0,0.004589,0.008154,0.0,0.00058,0.002109,0.006138,0.109977
