,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001095,0.00214,0.0,2.4e-05,0.000169,0.001118,0.01392
dr-ibt,500.0,0.002045,0.003079,0.0,0.000186,0.00082,0.002513,0.021765
dr-ibt (tau=0),500.0,0.020386,0.011228,0.000201,0.013651,0.018005,0.023736,0.072632
dm,500.0,0.049519,0.010436,0.025142,0.04193,0.049313,0.056292,0.080956
dr,500.0,0.004761,0.02054,0.0,0.000258,0.001066,0.003261,0.245611
mrdr,500.0,0.003716,0.019744,0.0,0.000213,0.000826,0.002134,0.266812
dr-os (oracle),500.0,0.001395,0.002531,0.0,3.6e-05,0.000249,0.001479,0.015578
dr-os,500.0,0.002307,0.003192,0.0,0.000243,0.000998,0.003031,0.019896
switch-dr (oracle),500.0,0.001294,0.002363,0.0,3.9e-05,0.000314,0.001304,0.014862
switch-dr,500.0,0.004761,0.02054,0.0,0.000258,0.001066,0.003261,0.245611
