,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001199,0.001727,0.0,6.2e-05,0.000345,0.001659,0.009524
dr-ibt,500.0,0.001469,0.00202,0.0,0.00017,0.000605,0.001887,0.013365
dr-ibt (tau=0),500.0,0.033734,0.008589,0.014063,0.027274,0.033165,0.039153,0.071335
dm,500.0,0.05652,0.008451,0.035937,0.050213,0.056006,0.062104,0.085691
dr,500.0,0.003137,0.011352,0.0,0.000144,0.000753,0.002275,0.113926
mrdr,500.0,0.002653,0.010722,0.0,0.000121,0.000557,0.001568,0.117287
dr-os (oracle),500.0,0.001455,0.002094,0.0,4.2e-05,0.000495,0.002118,0.012857
dr-os,500.0,0.001622,0.002097,0.0,0.000159,0.000781,0.002265,0.012857
switch-dr (oracle),500.0,0.001216,0.001881,0.0,3.5e-05,0.000298,0.001655,0.012211
switch-dr,500.0,0.003137,0.011352,0.0,0.000144,0.000753,0.002275,0.113926
