,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.043063,0.020095,0.002124,0.028911,0.041511,0.05748,0.117518
dr-ibt,500.0,0.058543,0.015322,0.021305,0.048101,0.057114,0.068459,0.110885
dr-ibt (tau=0),500.0,0.050788,0.029822,0.002124,0.029088,0.045372,0.067872,0.188674
dm,500.0,0.317713,0.01244,0.277767,0.309941,0.317222,0.325079,0.359662
dr,500.0,0.058964,0.018912,0.01756,0.045467,0.057736,0.070738,0.121823
mrdr,500.0,0.058779,0.016512,0.022189,0.047418,0.056974,0.068515,0.108808
dr-os (oracle),500.0,0.061974,0.019378,0.017668,0.048517,0.059739,0.073942,0.122646
dr-os,500.0,0.061974,0.019378,0.017668,0.048517,0.059739,0.073942,0.122646
switch-dr (oracle),500.0,0.060034,0.017697,0.022458,0.047404,0.05911,0.071712,0.114909
switch-dr,500.0,0.060101,0.017734,0.022458,0.047475,0.05911,0.071761,0.114909
