,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.016477,0.025842,0.0,0.00049,0.005538,0.022756,0.264466
dr-ibt,500.0,0.017469,0.025738,0.0,0.001586,0.006457,0.024658,0.265884
dr-ibt (tau=0),500.0,0.0254,0.03178,0.0,0.003223,0.014576,0.036872,0.309171
dm,500.0,0.605678,0.03706,0.491371,0.579512,0.604819,0.629503,0.72358
dr,500.0,0.029257,0.039852,0.0,0.002973,0.01313,0.041264,0.249877
mrdr,500.0,0.01673,0.023547,0.0,0.001884,0.007538,0.021515,0.144959
dr-os (oracle),500.0,0.027754,0.036181,0.0,0.003269,0.012692,0.038403,0.253535
dr-os,500.0,0.028669,0.03889,0.0,0.003269,0.012692,0.038403,0.253535
switch-dr (oracle),500.0,0.021241,0.031483,0.0,0.00182,0.008242,0.026762,0.249877
switch-dr,500.0,0.029257,0.039852,0.0,0.002973,0.01313,0.041264,0.249877
