,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.048443,0.031518,0.000384,0.025154,0.042111,0.064514,0.188474
dr-ibt,500.0,0.062129,0.033876,0.002833,0.038583,0.05781,0.080287,0.21461
dr-ibt (tau=0),500.0,0.053935,0.034967,0.000391,0.027528,0.046477,0.072679,0.188474
dm,500.0,0.314473,0.025973,0.220697,0.296571,0.314931,0.331299,0.39729
dr,500.0,0.062245,0.03886,0.000315,0.034038,0.056004,0.082854,0.215595
mrdr,500.0,0.061507,0.043874,1.5e-05,0.028371,0.051515,0.082619,0.276102
dr-os (oracle),500.0,0.065865,0.038222,0.001974,0.03743,0.060937,0.086791,0.23562
dr-os,500.0,0.065865,0.038222,0.001974,0.03743,0.060937,0.086791,0.23562
switch-dr (oracle),500.0,0.065679,0.040366,0.000506,0.037737,0.059942,0.087571,0.313583
switch-dr,500.0,0.066088,0.040807,0.000506,0.037737,0.060871,0.087571,0.325664
